	Drug_use_number	Disease_number_within_Drug_Use	Disease_ratio_within_Drug_Use	p	expected_disease_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_higher	disease	drug	corrected_df	upmost_disease_parent	upmost_drug_parent	is_represented_by_children_diseases	is_represented_by_children_drugs
5010	226	37	0.16371681415929204	0.9899462584333762	36.56869095816465	1.0145525412306824	0.7093175039383144	1.45113697773226	hip	D06T1	0.9995084634941636	limbanom	D06T1	False	False
5108	226	12	0.05309734513274336	0.056570397483827785	6.709851551956816	1.8806613946800863	1.0346385726498368	3.4184761470681	polydact	D06T1	0.6962191787702605	limbanom	D06T1	False	False
4920	421	17	0.04038004750593825	0.4527942685194651	20.737516869095817	0.8030115511551155	0.4884727788793803	1.3200890186099252	clubft	D07T1	0.976194453854149	limbanom	D07T1	False	False
5011	421	74	0.17577197149643706	0.4635996922423801	68.12132253711201	1.1115875760486709	0.8579972296519224	1.4401292877449472	hip	D07T1	0.9818591469470196	limbanom	D07T1	False	False
5109	421	13	0.03087885985748218	0.9998408176861788	12.49932523616734	1.0439281992990432	0.590815668197373	1.8445449976246733	polydact	D07T1	0.9998408176861788	limbanom	D07T1	False	False
4559	52	13	0.25	0.7779151139017637	14.407017543859649	0.8689542483660131	0.4629076929356145	1.6311707437067096	limbanom	D10T1	0.9995084634941636	limbanom	D10T1	False	False
4924	460	22	0.04782608695652174	0.9718590526151168	22.65856950067477	0.9675173396168644	0.6220127066354301	1.5049367842061616	clubft	G01T1	0.9995084634941636	limbanom	G01T1	False	False
5015	460	74	0.1608695652173913	0.992891579281088	74.43184885290148	0.9926309729418538	0.7678355899706801	1.2832385751761226	hip	G01T1	0.9995084634941636	limbanom	G01T1	False	False
5111	460	17	0.03695652173913044	0.4200412036080664	13.657219973009449	1.2754395133938996	0.7704159939236243	2.111516330342095	polydact	G01T1	0.976194453854149	limbanom	G01T1	False	False
5184	460	13	0.028260869565217388	0.6039158190640458	10.863697705802968	1.2186041373215124	0.6870631050351166	2.1613677588191944	polydacthand	G01T1	0.9995084634941636	limbanom	G01T1	False	False
4562	44	12	0.2727272727272727	0.9167344906582174	12.190553306342778	0.9783806957373836	0.5029489517966009	1.9032324898425947	limbanom	G02T1	0.9995084634941636	limbanom	G02T1	False	False
4782	517	12	0.02321083172147002	0.4780058560703766	9.419028340080972	1.3078966433228691	0.7180718458866726	2.3822040084345506	reddefup	G03AT1	0.9830327014167999	limbanom	G03T1	False	False
4784	441	13	0.029478458049886618	0.10110403306473648	8.034412955465587	1.7046690669526583	0.9543422001181744	3.0449210225277867	reddefup	G03GT1	0.7532526370563966	limbanom	G03T1	False	False
4827	975	15	0.015384615384615384	0.03904610020340657	8.81578947368421	1.91796875	1.0755608687800973	3.420172890957667	reddeflo	G03T1	0.6962191787702605	limbanom	G03T1	False	False
4958	517	32	0.061895551257253385	0.2035913531555801	25.466261808367072	1.2997740008049286	0.8939616454513027	1.889804178696703	clubft	G03AT1	0.8486542013635214	limbanom	G03T1	False	False
4960	441	26	0.058956916099773236	0.3914015638883099	21.722672064777328	1.2252905427017806	0.8123564736482667	1.8481257461911629	clubft	G03GT1	0.9605942524362716	limbanom	G03T1	False	False
5059	517	57	0.1102514506769826	0.0012016901896904682	83.6549257759784	0.6240139343638164	0.470466554828595	0.8276749670804482	hip	G03AT1	0.3926522694813605	limbanom	G03T1	False	False
5061	244	35	0.14344262295081964	0.4815846789618722	39.481241565452095	0.8635048257945708	0.6003881190169098	1.2419309452549503	hip	G03DT1	0.9830327014167999	limbanom	G03T1	False	False
5062	441	66	0.14965986394557826	0.5172075266668195	71.35748987854252	0.9065631067961164	0.6925696285037447	1.1866773141343196	hip	G03GT1	0.9947437591305172	limbanom	G03T1	False	False
5212	517	21	0.04061895551257253	0.012794399042387938	12.209851551956813	1.8527309384164223	1.1638140754432913	2.9494504342181314	polydacthand	G03AT1	0.5574093182800345	limbanom	G03T1	False	False
5215	441	15	0.034013605442176874	0.18652581907634985	10.41497975708502	1.4984595070422535	0.8747744615626205	2.566811210096781	polydacthand	G03GT1	0.8368485476144633	limbanom	G03T1	False	False
5255	975	12	0.012307692307692308	0.3575845019256809	8.947368421052632	1.4194481530930132	0.7581482035696329	2.6575715009711978	polydactfeet	G03T1	0.9452756975588359	limbanom	G03T1	False	False
5311	975	16	0.01641025641025641	0.5957870426551886	13.68421052631579	1.203336809176225	0.7033584446143891	2.058721960908966	syndacty	G03T1	0.9995084634941636	limbanom	G03T1	False	False
5370	975	11	0.011282051282051285	0.37688909247828106	8.157894736842103	1.428362216255797	0.7418903106747783	2.750027317342252	syndactyhand	G03T1	0.9527931216037009	limbanom	G03T1	False	False
4612	244	62	0.2540983606557377	0.4579954062745164	67.60215924426451	0.8854405263245042	0.6606838041078462	1.186656795252455	limbanom	G03DT1	0.9765089657435448	limbanom	G03T1	False	False
4703	244	11	0.04508196721311476	0.06317698866853008	6.058839406207827	1.9083331265970376	1.023226358812037	3.559071060577124	reddefec	G03DT1	0.6962191787702605	limbanom	G03T1	False	False
4565	31	13	0.41935483870967744	0.11574076421154005	8.588798920377867	1.890168845315904	0.9244690001601878	3.864638255240347	limbanom	H01T1	0.7601667277612203	limbanom	H01T1	False	False
4566	86	33	0.38372093023255816	0.03555932700304453	23.82699055330634	1.6348963198206614	1.0554382384856382	2.5324892344228966	limbanom	H02T1	0.6857484898571241	limbanom	H02T1	False	False
5019	86	19	0.22093023255813954	0.17694627304293215	13.915519568151147	1.4765494561092842	0.8838082136992419	2.4668228497348452	hip	H02T1	0.8368485476144633	limbanom	H02T1	False	False
4567	138	41	0.2971014492753623	0.6635081632310482	38.23400809716599	1.1050193683261258	0.7642711520757329	1.5976892508103897	limbanom	H03T1	0.9995084634941636	limbanom	H03T1	False	False
5020	138	23	0.16666666666666666	0.9682764917101402	22.329554655870446	1.036734693877551	0.6597182978691347	1.6292087531314547	hip	H03T1	0.9995084634941636	limbanom	H03T1	False	False
4758	973	22	0.022610483042137718	0.3318316450636354	17.72672064777328	1.294659557242958	0.8158323932386731	2.05451926529494	reddefup	J01T1	0.9303092503902161	limbanom	J01T1	False	False
4788	464	12	0.02586206896551724	0.2747176534440879	8.45344129554656	1.4726958774012522	0.8079534106571642	2.6843542198189168	reddefup	J01CT1	0.9172205958955467	limbanom	J01T1	False	False
4930	973	52	0.053442959917780065	0.5701862714572123	47.92780026990553	1.1046750823004583	0.8170782259516146	1.4935008652742974	clubft	J01T1	0.9995084634941636	limbanom	J01T1	False	False
4964	464	25	0.05387931034482758	0.7155950681836385	22.85560053981107	1.1064585287417927	0.7288300963689928	1.679747422512636	clubft	J01CT1	0.9995084634941636	limbanom	J01T1	False	False
5065	162	32	0.19753086419753085	0.2540911356686079	26.212955465587047	1.2826577021949772	0.8668577379437067	1.8979017074967144	hip	J01AT1	0.9024378106491047	limbanom	J01T1	False	False
5066	464	65	0.1400862068965517	0.2123258789945459	75.07908232118758	0.8349356636741766	0.6375197167655822	1.0934839255040176	hip	J01CT1	0.8486542013635214	limbanom	J01T1	False	False
5067	96	14	0.14583333333333334	0.7731002982989418	15.533603238866393	0.8830503241741278	0.4992974320971828	1.5617502212033332	hip	J01ET1	0.9995084634941636	limbanom	J01T1	False	False
5068	118	19	0.16101694915254236	0.9183917119509742	19.09338731443995	0.9940763567882211	0.6060557532642386	1.6305229309398162	hip	J01FT1	0.9995084634941636	limbanom	J01T1	False	False
5190	973	26	0.026721479958890033	0.5679876993762583	22.979082321187587	1.1586429771160074	0.7596595911175293	1.7671777782011158	polydacthand	J01T1	0.9995084634941636	limbanom	J01T1	False	False
5219	464	12	0.02586206896551724	0.8641513398703126	10.958164642375168	1.104783104403062	0.6100088026842788	2.000865729156015	polydacthand	J01CT1	0.9995084634941636	limbanom	J01T1	False	False
5314	973	16	0.01644398766700925	0.5897911651943478	13.656140350877195	1.2062315949463285	0.7050450958681461	2.06369020814928	syndacty	J01T1	0.9995084634941636	limbanom	J01T1	False	False
5342	464	11	0.023706896551724137	0.10407038015236957	6.512280701754387	1.7893375109781862	0.9509724811576608	3.3667942991326116	syndacty	J01CT1	0.7532526370563966	limbanom	J01T1	False	False
5372	973	11	0.011305241521068859	0.3730729211070347	8.141160593792172	1.4317801964860788	0.7436610116911855	2.7566249928683857	syndactyhand	J01T1	0.9527931216037009	limbanom	J01T1	False	False
4617	162	44	0.2716049382716049	0.9457420514057464	44.883400809716605	0.9723869704971696	0.6852236574394963	1.3798945937241671	limbanom	J01AT1	0.9995084634941636	limbanom	J01T1	False	False
4619	96	26	0.2708333333333333	0.982131719375244	26.59757085020243	0.9687927267601664	0.6158525062258259	1.5240002077368169	limbanom	J01ET1	0.9995084634941636	limbanom	J01T1	False	False
4620	118	31	0.2627118644067797	0.8046458760162851	32.69284750337382	0.9286924292552042	0.6143822200835544	1.403799784503265	limbanom	J01FT1	0.9995084634941636	limbanom	J01T1	False	False
4570	69	17	0.2463768115942029	0.6621116932077513	19.117004048582995	0.8518305123167599	0.491484335631608	1.4763750726283966	limbanom	J02T1	0.9995084634941636	limbanom	J02T1	False	False
4574	170	42	0.24705882352941175	0.4251685181342899	47.099865047233465	0.8531902660367976	0.5998481277391376	1.2135298859789143	limbanom	J07T1	0.976194453854149	limbanom	J07T1	False	False
5027	170	24	0.1411764705882353	0.526320497471569	27.507422402159246	0.8484989798892452	0.5485419854250493	1.3124802439966767	hip	J07T1	0.9969578118773054	limbanom	J07T1	False	False
4575	142	40	0.28169014084507044	0.9761717484726964	39.34224021592443	1.0237378607677547	0.7076694781468709	1.4809727421250027	limbanom	L02T1	0.9995084634941636	limbanom	L02T1	False	False
5028	142	20	0.14084507042253522	0.568767310072584	22.976788124156545	0.8466469222319554	0.525508921187516	1.3640320497414833	hip	L02T1	0.9995084634941636	limbanom	L02T1	False	False
4681	524	12	0.022900763358778626	0.8815618687561838	13.011605937921727	0.9148800872093024	0.5061012387320527	1.6538303207260892	reddefec	M01T1	0.9995084634941636	limbanom	M01T1	False	False
4937	524	31	0.05916030534351145	0.3261512586233412	25.811066126855604	1.2335086419453185	0.8442184246017186	1.8023103090549244	clubft	M01T1	0.9303092503902161	limbanom	M01T1	False	False
5030	524	65	0.12404580152671756	0.01762654643392039	84.78758434547908	0.7183010378362593	0.5497420467957392	0.9385426928210826	hip	M01T1	0.6391567555748952	limbanom	M01T1	False	False
5195	524	12	0.022900763358778626	0.9702831336901137	12.375168690958164	0.9666890337423312	0.5342055648736495	1.7493035441866045	polydacthand	M01T1	0.9995084634941636	limbanom	M01T1	False	False
4583	313	69	0.22044728434504796	0.026272784474817783	86.7191632928475	0.7287748710999471	0.5550972873844647	0.9567923043711292	limbanom	N01T1	0.6391567555748952	limbanom	N01T1	False	False
4938	313	15	0.04792332268370607	0.9824713867186916	15.417678812415655	0.97032598274209	0.5713365320099507	1.6479473305725978	clubft	N01T1	0.9995084634941636	limbanom	N01T1	False	False
5034	313	36	0.11501597444089455	0.026519999351928628	50.64601889338731	0.6631176063398841	0.4659462916936815	0.9437245615574474	hip	N01T1	0.6391567555748952	limbanom	N01T1	False	False
4792	1479	23	0.01555104800540906	0.4540165781684487	26.94534412955465	0.8207233614599686	0.5220898816995473	1.290174086219482	reddefup	N02BT1	0.976194453854149	limbanom	N02T1	False	False
4860	1479	12	0.008113590263691683	0.7886888177772484	13.372874493927126	0.8739170849600297	0.4667986931408255	1.6361037051031988	reddeflo	N02BT1	0.9995084634941636	limbanom	N02T1	False	False
4969	1479	85	0.057471264367816084	0.11773428494593405	72.85222672064778	1.2306184668989546	0.9586970085217634	1.579666774393984	clubft	N02BT1	0.7615901031616327	limbanom	N02T1	False	False
5070	1479	208	0.14063556457065585	0.01501999865506936	239.31457489878545	0.8157762903106718	0.6939821775754983	0.9589453120511048	hip	N02BT1	0.5773864188875192	limbanom	N02T1	False	False
5223	1479	42	0.02839756592292089	0.20851548901525274	34.92914979757085	1.2741456982749149	0.8963637630359939	1.8111478033581323	polydacthand	N02BT1	0.8486542013635214	limbanom	N02T1	False	False
5264	1564	13	0.008312020460358057	0.799098997560679	14.352496626180836	0.8825156790340543	0.4809434332369296	1.619387790574646	polydactfeet	N02T1	0.9995084634941636	limbanom	N02T1	False	False
5343	1479	23	0.01555104800540906	0.6668867550442468	20.757894736842104	1.1408730158730158	0.7154576762764132	1.8192428168795385	syndacty	N02BT1	0.9995084634941636	limbanom	N02T1	False	False
5398	1479	13	0.00878972278566599	0.9681591163914808	12.374898785425101	1.064482000167052	0.5759978969303338	1.9672327533110727	syndactyhand	N02BT1	0.9995084634941636	limbanom	N02T1	False	False
4621	68	18	0.2647058823529412	0.9262705641566192	18.839946018893386	0.9388304668304668	0.5464670629869466	1.6129108324140025	limbanom	N02AT1	0.9995084634941636	limbanom	N02T1	False	False
4624	56	16	0.2857142857142857	0.9963531745855784	15.515249662618086	1.044084437898871	0.5834071757733855	1.8685274345786236	limbanom	N02CT1	0.9995084634941636	limbanom	N02T1	False	False
5151	1479	56	0.03786342123056119	0.047199661841566716	43.91093117408907	1.3838506761736626	1.016151687411064	1.884603172608436	polydact	N02BT1	0.6962191787702605	limbanom	N02T1	False	False
4585	54	18	0.3333333333333333	0.4384530947851378	14.961133603238867	1.3073710073710074	0.7407618409108967	2.3073798574890114	limbanom	N03T1	0.976194453854149	limbanom	N03T1	False	False
4626	116	26	0.2241379310344828	0.2383681829487399	32.1387314439946	0.7506550457709806	0.4837484715930519	1.164826414615438	limbanom	N05BT1	0.8751326267247277	limbanom	N05T1	False	False
4627	52	11	0.21153846153846154	0.36602887460757016	14.407017543859649	0.6984544086381118	0.3583090715420443	1.3615021211897251	limbanom	N05CT1	0.9477058264340941	limbanom	N05T1	False	False
5038	186	22	0.11827956989247312	0.12557625803557387	30.096356275303645	0.6891953498974243	0.4397268404230387	1.0801938536734963	hip	N05T1	0.7854886861464955	limbanom	N05T1	False	False
5073	116	12	0.10344827586206896	0.11111003831643043	18.769770580296896	0.5936426673579159	0.3255474035029286	1.0825201267644298	hip	N05BT1	0.7543962272993768	limbanom	N05T1	False	False
4628	198	47	0.23737373737373735	0.2363164459059271	54.85748987854251	0.8077819521567747	0.5799209782492133	1.125173440354144	limbanom	N06AT1	0.8749733563712372	limbanom	N06T1	False	False
4630	154	37	0.24025974025974026	0.3471417387616612	42.666936572199724	0.8219712386379053	0.5659372715659283	1.1938367573467417	limbanom	N06ABT1	0.9400040551857843	limbanom	N06T1	False	False
4976	154	14	0.09090909090909093	0.026045113425186103	7.585695006747638	1.9672364672364675	1.1239747218255027	3.4431551198407098	clubft	N06ABT1	0.6391567555748952	limbanom	N06T1	False	False
5075	198	19	0.09595959595959597	0.014187246903277566	32.038056680161944	0.5426001325632043	0.3367585910978704	0.8742610036993621	hip	N06AT1	0.5773864188875192	limbanom	N06T1	False	False
5077	154	14	0.09090909090909093	0.02123747743734577	24.918488529014844	0.5123206751054852	0.2947260364241048	0.8905642586759721	hip	N06ABT1	0.6391567555748952	limbanom	N06T1	False	False
4590	60	19	0.31666666666666665	0.5867804601339054	16.62348178137652	1.211166270954745	0.7013443726075962	2.091588373974404	limbanom	P01T1	0.9995084634941636	limbanom	P01T1	False	False
4633	43	13	0.3023255813953488	0.8411438517432237	11.91349527665317	1.1315522875816997	0.5890695644331273	2.1736152346684907	limbanom	P01AT1	0.9995084634941636	limbanom	P01T1	False	False
5041	60	12	0.2	0.5283210758380612	9.708502024291498	1.2980202190395955	0.6874413031178974	2.450909599690787	hip	P01T1	0.9978549799426965	limbanom	P01T1	False	False
4980	463	21	0.04535637149028078	0.7720151886012406	22.806342780026988	0.9119685888666736	0.5809378598595919	1.4316276568383481	clubft	R01AT1	0.9995084634941636	limbanom	R01T1	False	False
5082	463	68	0.1468682505399568	0.4029468448994815	74.91727395411606	0.8852656437117371	0.6791179482621753	1.1539899099144533	hip	R01AT1	0.9626085627421629	limbanom	R01T1	False	False
5157	463	18	0.038876889848812095	0.2884591367639488	13.74628879892038	1.3506507954166205	0.8261525980646333	2.2081363363537205	polydact	R01AT1	0.9172205958955467	limbanom	R01T1	False	False
5229	463	14	0.03023758099352052	0.41742687128968936	10.934547908232119	1.3142248474871696	0.7549045207646242	2.287954174659399	polydacthand	R01AT1	0.973737817315933	limbanom	R01T1	False	False
4637	241	62	0.2572614107883817	0.5319878258099828	66.77098515519567	0.9008022133118588	0.6717411598697346	1.2079721714014071	limbanom	R03AT1	0.9995084634941636	limbanom	R03T1	False	False
4638	140	33	0.2357142857142857	0.3133632036317331	38.78812415654521	0.8015638012399371	0.5407390942111104	1.1881969222062134	limbanom	R03BT1	0.923267519798311	limbanom	R03T1	False	False
4981	241	13	0.05394190871369295	0.8490632413519059	11.871120107962213	1.1042289673046253	0.6250608032108024	1.9507248030451527	clubft	R03AT1	0.9995084634941636	limbanom	R03T1	False	False
5083	241	33	0.13692946058091288	0.3284167924988369	38.99581646423752	0.8168087808417998	0.5627478704832689	1.1855692743667212	hip	R03AT1	0.9303092503902161	limbanom	R03T1	False	False
5084	140	16	0.11428571428571427	0.15397714498291706	22.65317139001349	0.6639216862541925	0.39299952822666495	1.1216095028602169	hip	R03BT1	0.8270415721618901	limbanom	R03T1	False	False
4641	56	21	0.375	0.13516752554627778	15.515249662618086	1.5714566929133855	0.9126458380806584	2.705842764697977	limbanom	R05CT1	0.805502605310605	limbanom	R05T1	False	False
4642	88	28	0.3181818181818182	0.4548603078784826	24.381106612685556	1.220707818930041	0.7772002594255238	1.9173019580543904	limbanom	R05DT1	0.976194453854149	limbanom	R05T1	False	False
4947	166	12	0.07228915662650602	0.2280232612995941	8.176788124156545	1.5211360877083258	0.8372574603503277	2.7636122780684738	clubft	R05T1	0.8697918793881677	limbanom	R05T1	False	False
5086	56	12	0.21428571428571427	0.3743954089150949	9.061268556005398	1.4169411043884506	0.7461594728790052	2.6907412775434003	hip	R05CT1	0.9527931216037009	limbanom	R05T1	False	False
5087	88	16	0.18181818181818185	0.7135037494919176	14.239136302294195	1.15318869165023	0.6684874754013463	1.989332945619595	hip	R05DT1	0.9995084634941636	limbanom	R05T1	False	False
4693	633	16	0.02527646129541864	0.95352334344849	15.718218623481784	1.02014355174809	0.6068673696045976	1.7148604757762267	reddefec	R06T1	0.9995084634941636	limbanom	R06T1	False	False
4775	633	12	0.018957345971563986	0.9919693796757084	11.532388663967609	1.045363497113232	0.5746101762687391	1.9017846989638496	reddefup	R06T1	0.9995084634941636	limbanom	R06T1	False	False
4948	633	40	0.0631911532385466	0.1100774702966884	31.180161943319842	1.339110131015696	0.9540801637056858	1.8795233474134387	clubft	R06T1	0.7532526370563966	limbanom	R06T1	False	False
5048	633	102	0.16113744075829384	0.9932194147138208	102.42469635627529	0.9945974898155729	0.7969659451345014	1.2412376874905129	hip	R06T1	0.9995084634941636	limbanom	R06T1	False	False
5131	633	21	0.03317535545023697	0.6760489488435816	18.79352226720648	1.134249679771406	0.7179942863609939	1.7918280973822371	polydact	R06T1	0.9995084634941636	limbanom	R06T1	False	False
5204	633	16	0.02527646129541864	0.8802131602699029	14.949392712550607	1.07935537139537	0.6412934604913559	1.816653512835473	polydacthand	R06T1	0.9995084634941636	limbanom	R06T1	False	False
5331	633	12	0.018957345971563986	0.35539655867897996	8.884210526315789	1.4041167821886158	0.7651017425602813	2.5768389069750093	syndacty	R06T1	0.9452756975588359	limbanom	R06T1	False	False
4949	168	12	0.07142857142857142	0.24486688709044324	8.275303643724696	1.5011985181956853	0.8265047549428118	2.726659438503603	clubft	S01T1	0.8884666264531056	limbanom	S01T1	False	False
5049	168	21	0.125	0.22841194730378275	27.183805668016195	0.7353868542323551	0.4635563139987458	1.16661947868371	hip	S01T1	0.8697918793881677	limbanom	S01T1	False	False
5091	73	11	0.1506849315068493	0.9206206331542656	11.812010796221326	0.9183094384707288	0.4821705032645588	1.7489502553036165	hip	S01GT1	0.9995084634941636	limbanom	S01T1	False	False
4643	60	11	0.18333333333333326	0.13782341189482752	16.62348178137652	0.5835415459033759	0.3028385469780106	1.1244299617512965	limbanom	S01AT1	0.805502605310605	limbanom	S01T1	False	False
4646	73	23	0.3150684931506849	0.5499442453158776	20.225236167341432	1.2025714285714286	0.7319883997210952	1.975684370636683	limbanom	S01GT1	0.9995084634941636	limbanom	S01T1	False	False
4599	55	16	0.2909090909090909	0.9368941860809066	15.238191632928475	1.0710572360056896	0.5972164920290981	1.9208505091722352	limbanom	S02T1	0.9995084634941636	limbanom	S02T1	False	False
1	605	50	0.08264462809917356	0.2919181549662542	43.10931174089068	1.192468619246862	0.8799071870657805	1.6160584079673057	nervsyst	A02T1	0.9172205958955467	nervsyst	A02T1	False	False
95	605	14	0.023140495867768597	0.0596710869772447	8.327935222672064	1.8081449007844947	1.0223594181431293	3.1978851314061534	anenceph	A02T1	0.6962191787702605	nervsyst	A02T1	False	False
264	605	27	0.04462809917355372	0.3637184524522682	22.452766531713905	1.23506390222123	0.8227715260023103	1.853956772156996	ntd	A02T1	0.9477058264340941	nervsyst	A02T1	False	False
3	330	16	0.048484848484848485	0.12465594831547272	23.51417004048583	0.6536624203821656	0.3924010572466272	1.088872091267903	nervsyst	A06T1	0.7854886861464955	nervsyst	A06T1	False	False
6	1941	143	0.07367336424523442	0.6666632271430405	138.30607287449394	1.0502463054187192	0.8604434622987479	1.281917232654502	nervsyst	A11T1	0.9995084634941636	nervsyst	A11T1	False	False
99	1941	34	0.017516743946419368	0.12409305817946215	26.718218623481786	1.4160985841636078	0.9351331062200904	2.1444382481291475	anenceph	A11T1	0.7854886861464955	nervsyst	A11T1	False	False
158	1941	37	0.0190623390005152	0.6660523754818257	39.815384615384616	0.9047223237120936	0.6223563005476326	1.3151991589106822	spinabif	A11T1	0.9995084634941636	nervsyst	A11T1	False	False
348	1941	28	0.014425553838227715	0.3572587423413787	33.00485829959514	0.8021805690389068	0.5253747298701206	1.2248279727931806	hydrocep	A11T1	0.9452756975588359	nervsyst	A11T1	False	False
133	4507	62	0.013756378966052809	0.92509259452349	62.03967611336032	0.9983464566929132	0.6690431895134241	1.4897328949961588	anenceph	B03BB01T1	0.9995084634941636	nervsyst	B03T1	False	False
199	4507	86	0.01908142888839583	0.3177113579647043	92.45128205128205	0.8361676022838656	0.6046473889234817	1.156337184146231	spinabif	B03BB01T1	0.9289681093061934	nervsyst	B03T1	False	False
251	4507	11	0.002440647881073885	0.5687949563411463	12.772874493927127	0.7078069395017793	0.30022382492475164	1.6687238720392843	encephal	B03BB01T1	0.9995084634941636	nervsyst	B03T1	False	False
389	4507	80	0.017750166407810068	0.5982247304062146	76.63724696356276	1.122361791771835	0.7785902982838404	1.6179189419722908	hydrocep	B03BB01T1	0.9995084634941636	nervsyst	B03T1	False	False
440	4507	18	0.0039937874417572666	0.4427142309570117	20.67989203778677	0.7235186010247271	0.3683658839651097	1.4210848203259814	microcep	B03BB01T1	0.976194453854149	nervsyst	B03T1	False	False
484	4507	16	0.0035500332815620148	0.22214244378905768	12.772874493927127	2.064929859719439	0.7556539118995068	5.6427092593785115	arhinenc	B03BB01T1	0.8641076608104119	nervsyst	B03T1	False	False
61	366	25	0.06830601092896177	0.9038982285012144	26.079352226720648	0.953370684981023	0.6288502911421749	1.4453609639431502	nervsyst	B03AT1	0.9995084634941636	nervsyst	B03T1	False	False
316	366	12	0.032786885245901634	0.7587345446947297	13.582995951417004	0.8740091512534639	0.4852912104994918	1.5740899071478238	ntd	B03AT1	0.9995084634941636	nervsyst	B03T1	False	False
18	256	21	0.08203125	0.5765075724882036	18.241295546558703	1.1715724537328465	0.7429728113075252	1.847418900740197	nervsyst	D01T1	0.9995084634941636	nervsyst	D01T1	False	False
279	256	12	0.046875	0.5011070744742634	9.50067476383266	1.2885993891416818	0.7125386400228597	2.330383634553552	ntd	D01T1	0.9947437591305172	nervsyst	D01T1	False	False
23	421	25	0.05938242280285035	0.3802002902720648	29.998380566801615	0.8140550635580457	0.5379662052261249	1.2318350856740992	nervsyst	D07T1	0.9560454152875714	nervsyst	D07T1	False	False
284	421	13	0.03087885985748218	0.5728223370803815	15.624156545209177	0.8180942224217932	0.4645939021688837	1.4405659515449931	ntd	D07T1	0.9995084634941636	nervsyst	D07T1	False	False
27	460	29	0.06304347826086956	0.5396512611090467	32.77732793522267	0.8698557207221869	0.5907862427201822	1.2807491443762218	nervsyst	G01T1	0.9995084634941636	nervsyst	G01T1	False	False
286	460	15	0.03260869565217391	0.6889841990118141	17.071524966261812	0.8673292999135696	0.5109102847252134	1.4723918014160893	ntd	G01T1	0.9995084634941636	nervsyst	G01T1	False	False
64	517	52	0.10058027079303676	0.009355303445645013	36.838866396761134	1.507563025210084	1.1153373028034868	2.03772102777147	nervsyst	G03AT1	0.4576838662468362	nervsyst	G03T1	False	False
66	244	21	0.0860655737704918	0.4307186303156869	17.386234817813765	1.2368455966248308	0.7836114962045034	1.9522263740385368	nervsyst	G03DT1	0.976194453854149	nervsyst	G03T1	False	False
67	441	35	0.07936507936507936	0.5570494768575149	31.42348178137652	1.1324053997342098	0.7922554458345207	1.618596623209633	nervsyst	G03GT1	0.9995084634941636	nervsyst	G03T1	False	False
113	975	23	0.02358974358974359	0.00740955399950152	13.421052631578947	1.943782576321668	1.215663470286134	3.1080071058830074	anenceph	G03T1	0.4481453662807834	nervsyst	G03T1	False	False
134	517	13	0.025145067698259187	0.035129891921539966	7.1165991902834005	1.9719101123595504	1.0942470437382	3.5535206729387885	anenceph	G03AT1	0.6857484898571241	nervsyst	G03T1	False	False
173	975	18	0.018461538461538463	0.7161017995374765	20.0	0.884433631216956	0.5382120867014344	1.4533728754061537	spinabif	G03T1	0.9995084634941636	nervsyst	G03T1	False	False
363	975	23	0.02358974358974359	0.1155086648379294	16.57894736842105	1.4852329281227057	0.9403086906179546	2.3459496575855927	hydrocep	G03T1	0.7601667277612203	nervsyst	G03T1	False	False
390	517	13	0.025145067698259187	0.1908264777113284	8.791093117408908	1.5476190476190477	0.8655542366096641	2.76715729095716	hydrocep	G03AT1	0.8368485476144633	nervsyst	G03T1	False	False
319	517	25	0.0483558994197292	0.19997339536181505	19.186909581646425	1.3502032520325202	0.88608190756329	2.0574269785200183	ntd	G03AT1	0.8377090632624752	nervsyst	G03T1	False	False
322	441	18	0.040816326530612235	0.7684094189028262	16.366396761133608	1.1113502773408397	0.6822954121815042	1.8102121410967391	ntd	G03GT1	0.9995084634941636	nervsyst	G03T1	False	False
33	973	80	0.08221993833504625	0.17394216746019595	69.33117408906882	1.197608382658775	0.9345051650657848	1.5347864215534892	nervsyst	J01T1	0.8368485476144633	nervsyst	J01T1	False	False
69	162	14	0.08641975308641975	0.5456870621053433	11.543319838056679	1.2392996108949417	0.7112138013209613	2.159496234060334	nervsyst	J01AT1	0.9995084634941636	nervsyst	J01T1	False	False
70	464	37	0.07974137931034482	0.5216852097460014	33.062348178137654	1.1391701684179398	0.8042114375998695	1.6136411544783629	nervsyst	J01CT1	0.9947437591305172	nervsyst	J01T1	False	False
72	118	11	0.09322033898305083	0.4504750593988294	8.408097165991903	1.3471863193477829	0.7196599627209195	2.521900721246102	nervsyst	J01FT1	0.976194453854149	nervsyst	J01T1	False	False
115	973	17	0.017471736896197326	0.3591108946950903	13.393522267206476	1.3288702928870293	0.785980720940862	2.2467424559775298	anenceph	J01T1	0.9452756975588359	nervsyst	J01T1	False	False
138	464	11	0.023706896551724137	0.09053070500434568	6.387044534412955	1.829197292773452	0.9714592912164044	3.4442644855453626	anenceph	J01CT1	0.7466485904987298	nervsyst	J01T1	False	False
176	973	21	0.02158273381294964	0.8955494744753065	19.95897435897436	1.0618545127974854	0.6665080902665248	1.691704906233782	spinabif	J01T1	0.9995084634941636	nervsyst	J01T1	False	False
